TA53;50;15;MTWR-T;2;Yes;No;2;3243;19;1
TA54;50;15;MTWR-T;2;Yes;No;2;3203;13;1
TA55;50;15;MTWR-T;2;Yes;No;2;3480;30;2
TA56;50;15;MTWR-T;2;Yes;No;2;3300;19;1
TA57;50;15;MTWR-T;2;Yes;No;2;3453;17;1
TA58;50;15;MTWR-T;2;Yes;No;2;3636;26;2
TA59;50;15;MTWR-T;2;Yes;No;2;3252;22;2
TA60;50;15;MTWR-T;2;Yes;No;2;3241;19;1
TA51;50;15;MTWR-T;3;Yes;No;3;3785;37;2
TA52;50;15;MTWR-T;3;Yes;No;3;3404;24;2
TA53;50;15;MTWR-T;3;Yes;No;3;3274;21;2
TA54;50;15;MTWR-T;3;Yes;No;3;3376;19;1
TA55;50;15;MTWR-T;3;Yes;No;3;3578;34;2
TA56;50;15;MTWR-T;3;Yes;No;3;3442;24;2
TA57;50;15;MTWR-T;3;Yes;No;3;3519;20;1
TA58;50;15;MTWR-T;3;Yes;No;3;3486;21;2
TA59;50;15;MTWR-T;3;Yes;No;3;3292;24;2
TA60;50;15;MTWR-T;3;Yes;No;3;3246;19;1
TA51;50;15;MTWR-T;4;Yes;No;4;3657;33;2
TA52;50;15;MTWR-T;4;Yes;No;4;3542;29;2
TA53;50;15;MTWR-T;4;Yes;No;4;3277;21;2
TA54;50;15;MTWR-T;4;Yes;No;4;3353;18;1
TA55;50;15;MTWR-T;4;Yes;No;4;3481;30;2
TA56;50;15;MTWR-T;4;Yes;No;4;3309;19;1
TA57;50;15;MTWR-T;4;Yes;No;4;3701;26;2
TA58;50;15;MTWR-T;4;Yes;No;4;3507;22;2
TA59;50;15;MTWR-T;4;Yes;No;4;3505;32;2
TA60;50;15;MTWR-T;4;Yes;No;4;3197;17;1
TA51;50;15;MTWR-T;5;Yes;No;5;3701;34;2
TA52;50;15;MTWR-T;5;Yes;No;5;3618;31;2
TA53;50;15;MTWR-T;5;Yes;No;5;3178;17;1
TA54;50;15;MTWR-T;5;Yes;No;5;3386;19;1
TA55;50;15;MTWR-T;5;Yes;No;5;3399;27;2
TA56;50;15;MTWR-T;5;Yes;No;3;3311;19;1
TA57;50;15;MTWR-T;5;Yes;No;5;3614;23;2
TA58;50;15;MTWR-T;5;Yes;No;5;3592;25;2
TA59;50;15;MTWR-T;5;Yes;No;5;3525;33;2
TA60;50;15;MTWR-T;5;Yes;No;3;3312;22;2
TA51;50;15;MTWR-T;6;Yes;No;5;3557;29;2
TA52;50;15;MTWR-T;6;Yes;No;6;3535;28;2
TA53;50;15;MTWR-T;6;Yes;No;5;3206;18;1
TA54;50;15;MTWR-T;6;Yes;No;4;3378;19;1
TA55;50;15;MTWR-T;6;Yes;No;5;3371;26;2
TA56;50;15;MTWR-T;6;Yes;No;4;3346;20;2
TA57;50;15;MTWR-T;6;Yes;No;5;3397;15;1
TA58;50;15;MTWR-T;6;Yes;No;5;3562;23;2
TA59;50;15;MTWR-T;6;Yes;No;4;3502;32;2
TA60;50;15;MTWR-T;6;Yes;No;6;3543;30;2
TA51;50;15;MTWR-T;7;Yes;No;4;3633;32;2
TA52;50;15;MTWR-T;7;Yes;No;6;3551;29;2
TA53;50;15;MTWR-T;7;Yes;No;3;3352;23;2
TA54;50;15;MTWR-T;7;Yes;No;5;3311;17;1
TA55;50;15;MTWR-T;7;Yes;No;5;3493;30;2
TA56;50;15;MTWR-T;7;Yes;No;4;3348;20;2
TA57;50;15;MTWR-T;7;Yes;No;5;3515;19;1
TA58;50;15;MTWR-T;7;Yes;No;3;3606;25;2
TA59;50;15;MTWR-T;7;Yes;No;5;3367;27;2
TA60;50;15;MTWR-T;7;Yes;No;4;3247;19;1
TA51;50;15;MTWR-T;8;Yes;No;5;3602;31;2
TA52;50;15;MTWR-T;8;Yes;No;4;3517;28;2
TA53;50;15;MTWR-T;8;Yes;No;2;3325;22;2
TA54;50;15;MTWR-T;8;Yes;No;1;3349;18;1
TA55;50;15;MTWR-T;8;Yes;No;2;3415;27;2
TA56;50;15;MTWR-T;8;Yes;No;4;3381;22;2
TA57;50;15;MTWR-T;8;Yes;No;3;3503;19;1
TA58;50;15;MTWR-T;8;Yes;No;6;3650;27;2
TA59;50;15;MTWR-T;8;Yes;No;4;3386;28;2
TA60;50;15;MTWR-T;8;Yes;No;6;3232;19;1
TA51;50;15;MTWR-T;9;Yes;No;3;3616;31;2
TA52;50;15;MTWR-T;9;Yes;No;6;3418;24;2
TA53;50;15;MTWR-T;9;Yes;No;2;3326;22;2
TA54;50;15;MTWR-T;9;Yes;No;2;3301;16;1
TA55;50;15;MTWR-T;9;Yes;No;2;3414;27;2
TA56;50;15;MTWR-T;9;Yes;No;4;3484;25;2
TA57;50;15;MTWR-T;9;Yes;No;4;3496;19;1
TA58;50;15;MTWR-T;9;Yes;No;3;3509;22;2
TA59;50;15;MTWR-T;9;Yes;No;2;3273;23;2
TA60;50;15;MTWR-T;9;Yes;No;3;3431;26;2
TA51;50;15;MTWR-T;10;Yes;No;1;3624;31;2
TA52;50;15;MTWR-T;10;Yes;No;3;3593;30;2
TA53;50;15;MTWR-T;10;Yes;No;1;3299;21;2
TA54;50;15;MTWR-T;10;Yes;No;3;3326;17;1
TA55;50;15;MTWR-T;10;Yes;No;3;3403;27;2
TA56;50;15;MTWR-T;10;Yes;No;0;3356;21;2
TA57;50;15;MTWR-T;10;Yes;No;0;3476;18;1
TA58;50;15;MTWR-T;10;Yes;No;1;3533;22;2
TA59;50;15;MTWR-T;10;Yes;No;0;3388;28;2
TA60;50;15;MTWR-T;10;Yes;No;4;3575;31;2
TA61;50;20;EST-M;2;Yes;No;2;3376;18;1
TA62;50;20;EST-M;2;Yes;No;2;3490;22;2
TA63;50;20;EST-M;2;Yes;No;2;3271;19;1
TA64;50;20;EST-M;2;Yes;No;2;3225;19;1
TA65;50;20;EST-M;2;Yes;No;2;3200;17;1
TA66;50;20;EST-M;2;Yes;No;2;3294;16;1
TA67;50;20;EST-M;2;Yes;No;2;3286;16;1
TA68;50;20;EST-M;2;Yes;No;2;3293;18;1
TA69;50;20;EST-M;2;Yes;No;2;3502;14;1
TA70;50;20;EST-M;2;Yes;No;2;4802;60;3
TA61;50;20;EST-M;3;Yes;No;3;3211;12;1
TA62;50;20;EST-M;3;Yes;No;3;3442;20;1
TA63;50;20;EST-M;3;Yes;No;3;2996;9;1
TA64;50;20;EST-M;3;Yes;No;3;3130;16;1
TA65;50;20;EST-M;3;Yes;No;3;3244;19;1
TA66;50;20;EST-M;3;Yes;No;3;3128;10;1
TA67;50;20;EST-M;3;Yes;No;3;3191;13;1
TA68;50;20;EST-M;3;Yes;No;3;3116;12;1
TA69;50;20;EST-M;3;Yes;No;3;3301;7;1
TA70;50;20;EST-M;3;Yes;No;3;3429;14;1
TA61;50;20;EST-M;4;Yes;No;4;3232;13;1
TA62;50;20;EST-M;4;Yes;No;3;3280;14;1
TA63;50;20;EST-M;4;Yes;No;3;3006;9;1
TA64;50;20;EST-M;4;Yes;No;3;2990;11;1
TA65;50;20;EST-M;4;Yes;No;4;2970;9;1
TA66;50;20;EST-M;4;Yes;No;2;3108;9;1
TA67;50;20;EST-M;4;Yes;No;3;3240;15;1
TA68;50;20;EST-M;4;Yes;No;3;3168;14;1
TA69;50;20;EST-M;4;Yes;No;2;3384;10;1
TA70;50;20;EST-M;4;Yes;No;3;3367;12;1
TA61;50;20;EST-M;5;Yes;No;3;3306;15;1
TA62;50;20;EST-M;5;Yes;No;2;3389;18;1
TA63;50;20;EST-M;5;Yes;No;1;3113;13;1
